,X0,Y0,X1,Y1,X2,Y2
0,0.0,0.0,1823.5377273851611,-78.0,2285.486854640102,-112.0
1,0.0,0.0,1254.9008236982636,-53.0,2461.485083359027,133.0
2,0.0,0.0,3762.7011512645263,-115.0,1175.1690476082554,-386.0
3,0.0,0.0,431.9648760348719,-46.0,1455.1602943809155,-110.0
4,0.0,0.0,783.6541931138809,-510.0,3440.4762405804395,-200.0
5,0.0,0.0,3641.141171670856,324.0,258.19923354768844,-165.0
6,0.0,0.0,392.4748136896186,-46.0,1044.5840742940813,-174.0
7,0.0,0.0,1752.4538683131625,-137.0,3657.2508900887187,119.0
8,0.0,0.0,1552.5071044283804,-382.0,2680.1600143852274,-325.0
9,0.0,0.0,1001.1693945977722,-403.0,3254.806504778383,-59.0
10,0.0,0.0,788.857549342491,-329.0,3318.3495040543394,-316.0
11,0.0,0.0,1820.9241712314856,-44.0,3035.1993255889397,133.0
12,0.0,0.0,1045.755866031263,-40.0,265.08727365183177,-94.0
13,0.0,0.0,1921.6870618289358,-261.0,904.2611600445388,-295.0
14,0.0,0.0,825.0168029168794,-91.0,1273.5450283625169,-78.0
15,0.0,0.0,590.750858115578,-258.0,3220.654450115953,-108.0
16,0.0,0.0,2200.242318311818,-349.0,89.62627562908983,-346.0
17,0.0,0.0,1107.2489190700326,202.0,1616.9873274422546,272.0
18,0.0,0.0,1442.7004378419185,-123.0,577.0088080362108,-221.0
19,0.0,0.0,2801.0316721871086,352.0,846.0189839515024,526.0
20,0.0,0.0,481.0644748005312,-559.0,2813.69909761451,-364.0
21,0.0,0.0,389.9244422259912,-140.0,2325.221333444461,26.0
22,0.0,0.0,2187.971646473132,-20.0,360.56215271043953,-105.0
23,0.0,0.0,3186.407588427337,-387.0,2120.0700137636272,-294.0
24,0.0,0.0,306.7854210329633,199.0,903.5986967246204,54.0
25,0.0,0.0,2431.181035823023,-31.0,625.3953474291643,57.0
26,0.0,0.0,1671.098445357879,-435.0,2816.0558803029803,-290.0
27,0.0,0.0,2179.440187063512,-64.0,2569.2816614433827,-69.0
28,0.0,0.0,1066.4053113828136,-242.0,3358.8251235886933,-221.0
29,0.0,0.0,1702.8007588144733,127.0,273.5661521786783,299.0
30,0.0,0.0,997.4431357982036,-70.0,2711.269136868041,-315.0
31,0.0,0.0,2402.470025328371,-241.0,426.3067194818059,-230.0
32,0.0,0.0,556.9856914964994,-38.0,2310.551865819977,-174.0
33,0.0,0.0,2964.745955711581,96.0,163.88124969918135,-253.0
34,0.0,0.0,963.7882894029283,38.0,1625.7040050800024,-117.0
35,0.0,0.0,2469.4090739838643,159.0,2972.336434994804,25.0
36,0.0,0.0,2428.015497022096,371.0,826.9277254744742,168.0
37,0.0,0.0,2926.9907656157875,-206.0,470.3101472818889,-116.0
38,0.0,0.0,2504.562352882642,26.0,3421.594588579035,-49.0
39,0.0,0.0,2224.553166719997,-343.0,331.3085352659841,-356.0
40,0.0,0.0,1312.1713856098959,-323.0,3299.7005163892645,-382.0
41,0.0,0.0,472.31186106369836,369.0,2602.32362989726,258.0
42,0.0,0.0,966.2805395206493,-205.0,1985.9282038555166,-93.0
43,0.0,0.0,166.67507029566787,-448.0,3163.287282421082,-400.0
44,0.0,0.0,1435.7379787236735,232.0,999.9919002904156,296.0
45,0.0,0.0,3590.391845899129,-319.0,1101.7059325515188,-430.0
46,0.0,0.0,3093.774332786009,436.0,203.05594889851955,463.0
47,0.0,0.0,1386.5046989192706,118.0,1705.0538742627716,209.0
48,0.0,0.0,3300.524377521197,221.0,763.5005534598572,476.0
49,0.0,0.0,1256.0030982494209,-68.0,2851.8666400282123,92.0
50,0.0,0.0,960.7315756478096,-174.0,3574.025364572367,-281.0
51,0.0,0.0,640.985744930606,305.0,1765.0978415429609,219.0
52,0.0,0.0,1946.014764109887,116.0,1038.6977218971049,107.0
53,0.0,0.0,2842.9572952892304,-56.0,408.1048821427639,-166.0
54,0.0,0.0,500.7143190113384,-219.0,2245.0200825748834,-140.0
55,0.0,0.0,3937.153096387794,-263.0,1716.093993342919,77.0
56,0.0,0.0,2326.919456458105,-160.0,324.0450430232877,-341.0
57,0.0,0.0,2221.2386678243147,127.0,1090.4816113030138,281.0
58,0.0,0.0,1349.3179308216882,-560.0,3408.6741019324872,-348.0
59,0.0,0.0,258.17020309037025,-191.0,3215.881751430872,66.0
60,0.0,0.0,2971.777561496568,-311.0,3362.080218487595,-328.0
61,0.0,0.0,252.05448542026988,347.0,2327.0967477684626,139.0
62,0.0,0.0,3376.6613318421882,-130.0,1527.5433893578315,-88.0
63,0.0,0.0,1218.702389579406,83.0,2160.293412716976,96.0
64,0.0,0.0,3794.356011389712,537.0,620.9850848724955,416.0
65,0.0,0.0,1046.7689919577165,427.0,2793.944894551205,267.0
66,0.0,0.0,900.3717665971402,-15.0,2762.5553637565504,-320.0
